StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2023-05-24T14:30:00Z,APXMIDP,2023-05-24,32,68.52,1245.75
2023-05-24T15:00:00Z,APXMIDP,2023-05-24,33,60.1,924.45
2023-05-24T15:30:00Z,APXMIDP,2023-05-24,34,66.48,1086.4
2023-05-24T16:00:00Z,APXMIDP,2023-05-24,35,75.18,1259.55
2023-05-24T16:30:00Z,APXMIDP,2023-05-24,36,89.94,1340.85
2023-05-24T17:00:00Z,APXMIDP,2023-05-24,37,74.81,1358.9
2023-05-24T17:30:00Z,APXMIDP,2023-05-24,38,78.83,1347.45
2023-05-24T18:00:00Z,APXMIDP,2023-05-24,39,83.13,1294.95
2023-05-24T18:30:00Z,APXMIDP,2023-05-24,40,92.01,1354.25
2023-05-24T19:00:00Z,APXMIDP,2023-05-24,41,87.01,1242.05
2023-05-24T19:30:00Z,APXMIDP,2023-05-24,42,90.38,1603.85
2023-05-24T20:00:00Z,APXMIDP,2023-05-24,43,91.46,1258.7
2023-05-24T20:30:00Z,APXMIDP,2023-05-24,44,84.6,1155.55
2023-05-24T21:00:00Z,APXMIDP,2023-05-24,45,89.1,1139.15
2023-05-24T21:30:00Z,APXMIDP,2023-05-24,46,77.83,1182.2
2023-05-24T22:00:00Z,APXMIDP,2023-05-24,47,75.38,1015.75
2023-05-24T22:30:00Z,APXMIDP,2023-05-24,48,82.0,918.15
2023-05-24T23:00:00Z,APXMIDP,2023-05-25,1,75.99,1109.7
2023-05-24T23:30:00Z,APXMIDP,2023-05-25,2,65.53,1215.2
2023-05-25T00:00:00Z,APXMIDP,2023-05-25,3,64.07,629.2
2023-05-25T00:30:00Z,APXMIDP,2023-05-25,4,64.88,625.5
2023-05-25T01:00:00Z,APXMIDP,2023-05-25,5,64.71,954.25
2023-05-25T01:30:00Z,APXMIDP,2023-05-25,6,68.78,1298.0
2023-05-25T02:00:00Z,APXMIDP,2023-05-25,7,65.24,664.25
2023-05-25T02:30:00Z,APXMIDP,2023-05-25,8,66.43,900.45
2023-05-25T03:00:00Z,APXMIDP,2023-05-25,9,69.4,991.95
2023-05-25T03:30:00Z,APXMIDP,2023-05-25,10,68.23,1078.95
2023-05-25T04:00:00Z,APXMIDP,2023-05-25,11,61.05,902.5
2023-05-25T04:30:00Z,APXMIDP,2023-05-25,12,63.45,861.95
2023-05-25T05:00:00Z,APXMIDP,2023-05-25,13,71.45,728.7
2023-05-25T05:30:00Z,APXMIDP,2023-05-25,14,83.8,807.7
2023-05-25T06:00:00Z,APXMIDP,2023-05-25,15,82.43,1139.55
2023-05-25T06:30:00Z,APXMIDP,2023-05-25,16,94.15,1006.65
2023-05-25T07:00:00Z,APXMIDP,2023-05-25,17,98.04,1018.4
2023-05-25T07:30:00Z,APXMIDP,2023-05-25,18,91.81,1136.6
2023-05-25T08:00:00Z,APXMIDP,2023-05-25,19,86.8,1010.15
2023-05-25T08:30:00Z,APXMIDP,2023-05-25,20,71.97,1176.9
2023-05-25T09:00:00Z,APXMIDP,2023-05-25,21,73.63,1154.5
2023-05-25T09:30:00Z,APXMIDP,2023-05-25,22,78.24,1275.85
2023-05-25T10:00:00Z,APXMIDP,2023-05-25,23,67.85,1192.1
2023-05-25T10:30:00Z,APXMIDP,2023-05-25,24,63.85,1178.8
2023-05-25T11:00:00Z,APXMIDP,2023-05-25,25,63.75,878.95
2023-05-25T11:30:00Z,APXMIDP,2023-05-25,26,65.13,1172.95
2023-05-25T12:00:00Z,APXMIDP,2023-05-25,27,69.29,1417.1
2023-05-25T12:30:00Z,APXMIDP,2023-05-25,28,66.59,1335.25
2023-05-25T13:00:00Z,APXMIDP,2023-05-25,29,63.79,1262.3
2023-05-25T13:30:00Z,APXMIDP,2023-05-25,30,63.63,1266.85
2023-05-25T14:00:00Z,APXMIDP,2023-05-25,31,71.27,888.65
2023-05-25T14:30:00Z,APXMIDP,2023-05-25,32,73.46,1082.45
2023-05-25T15:00:00Z,APXMIDP,2023-05-25,33,73.42,1148.7
2023-05-25T15:30:00Z,APXMIDP,2023-05-25,34,87.14,1272.7
2023-05-25T16:00:00Z,APXMIDP,2023-05-25,35,89.09,1761.2
2023-05-25T16:30:00Z,APXMIDP,2023-05-25,36,92.56,1816.65
2023-05-25T17:00:00Z,APXMIDP,2023-05-25,37,93.24,1849.5
2023-05-25T17:30:00Z,APXMIDP,2023-05-25,38,91.93,1914.6
2023-05-25T18:00:00Z,APXMIDP,2023-05-25,39,100.52,1335.2
2023-05-25T18:30:00Z,APXMIDP,2023-05-25,40,97.23,1436.45
2023-05-25T19:00:00Z,APXMIDP,2023-05-25,41,95.89,1386.15
2023-05-25T19:30:00Z,APXMIDP,2023-05-25,42,91.42,1385.65
2023-05-25T20:00:00Z,APXMIDP,2023-05-25,43,93.28,1132.3
2023-05-25T20:30:00Z,APXMIDP,2023-05-25,44,88.93,1054.65
2023-05-25T21:00:00Z,APXMIDP,2023-05-25,45,89.37,1038.9
2023-05-25T21:30:00Z,APXMIDP,2023-05-25,46,74.76,1099.3
2023-05-25T22:00:00Z,APXMIDP,2023-05-25,47,62.96,731.45
2023-05-25T22:30:00Z,APXMIDP,2023-05-25,48,59.63,711.5
2023-05-25T23:00:00Z,APXMIDP,2023-05-26,1,58.53,665.8
2023-05-25T23:30:00Z,APXMIDP,2023-05-26,2,58.04,751.25
2023-05-26T00:00:00Z,APXMIDP,2023-05-26,3,55.54,978.65
2023-05-26T00:30:00Z,APXMIDP,2023-05-26,4,56.58,1011.6
2023-05-26T01:00:00Z,APXMIDP,2023-05-26,5,54.96,936.6
2023-05-26T01:30:00Z,APXMIDP,2023-05-26,6,54.02,952.75
2023-05-26T02:00:00Z,APXMIDP,2023-05-26,7,49.7,1007.35
2023-05-26T02:30:00Z,APXMIDP,2023-05-26,8,49.6,988.6
2023-05-26T03:00:00Z,APXMIDP,2023-05-26,9,54.02,1310.95
2023-05-26T03:30:00Z,APXMIDP,2023-05-26,10,49.94,1090.25
2023-05-26T04:00:00Z,APXMIDP,2023-05-26,11,62.62,971.55
2023-05-26T04:30:00Z,APXMIDP,2023-05-26,12,63.75,879.25
2023-05-26T05:00:00Z,APXMIDP,2023-05-26,13,73.9,850.25
2023-05-26T05:30:00Z,APXMIDP,2023-05-26,14,87.97,1431.15
2023-05-26T06:00:00Z,APXMIDP,2023-05-26,15,61.98,992.95
2023-05-26T06:30:00Z,APXMIDP,2023-05-26,16,85.92,1234.65
2023-05-26T07:00:00Z,APXMIDP,2023-05-26,17,77.53,1023.4
2023-05-26T07:30:00Z,APXMIDP,2023-05-26,18,64.29,875.15
2023-05-26T08:00:00Z,APXMIDP,2023-05-26,19,55.94,1020.8
2023-05-26T08:30:00Z,APXMIDP,2023-05-26,20,53.42,897.5
2023-05-26T09:00:00Z,APXMIDP,2023-05-26,21,53.29,1252.55
2023-05-26T09:30:00Z,APXMIDP,2023-05-26,22,56.13,1270.15
2023-05-26T10:00:00Z,APXMIDP,2023-05-26,23,57.74,1286.55
2023-05-26T10:30:00Z,APXMIDP,2023-05-26,24,56.76,1338.55
2023-05-26T11:00:00Z,APXMIDP,2023-05-26,25,54.79,1175.1
2023-05-26T12:00:00Z,APXMIDP,2023-05-26,27,51.77,1019.0
2023-05-26T12:30:00Z,APXMIDP,2023-05-26,28,48.7,998.1
2023-05-26T13:00:00Z,APXMIDP,2023-05-26,29,49.03,1080.15
2023-05-26T13:30:00Z,APXMIDP,2023-05-26,30,47.83,1031.1
2023-05-26T14:00:00Z,APXMIDP,2023-05-26,31,40.11,1547.7
2023-05-26T14:30:00Z,APXMIDP,2023-05-26,32,40.6,1743.85
2023-05-26T15:00:00Z,APXMIDP,2023-05-26,33,54.37,1751.1
2023-05-26T15:30:00Z,APXMIDP,2023-05-26,34,49.86,1691.15
2023-05-26T16:00:00Z,APXMIDP,2023-05-26,35,58.7,1433.5
2023-05-26T16:30:00Z,APXMIDP,2023-05-26,36,52.88,1169.35
2023-05-26T17:00:00Z,APXMIDP,2023-05-26,37,55.73,1176.35
2023-05-26T17:30:00Z,APXMIDP,2023-05-26,38,61.46,940.3
2023-05-26T18:00:00Z,APXMIDP,2023-05-26,39,79.46,592.2
2023-05-26T18:30:00Z,APXMIDP,2023-05-26,40,77.0,558.25
2023-05-26T19:00:00Z,APXMIDP,2023-05-26,41,80.37,572.1
2023-05-26T19:30:00Z,APXMIDP,2023-05-26,42,75.33,460.9
2023-05-26T20:00:00Z,APXMIDP,2023-05-26,43,80.58,393.05
2023-05-26T20:30:00Z,APXMIDP,2023-05-26,44,79.3,312.1
2023-05-26T21:00:00Z,APXMIDP,2023-05-26,45,79.59,307.5
2023-05-26T21:30:00Z,APXMIDP,2023-05-26,46,77.2,278.25
2023-05-26T22:00:00Z,APXMIDP,2023-05-26,47,71.98,56.35
2023-05-26T22:30:00Z,APXMIDP,2023-05-26,48,76.95,316.05
2023-05-26T23:00:00Z,APXMIDP,2023-05-27,1,88.14,354.15
2023-05-26T23:30:00Z,APXMIDP,2023-05-27,2,67.58,565.15
2023-05-27T00:00:00Z,APXMIDP,2023-05-27,3,61.86,670.3
2023-05-27T00:00:00Z,APXMIDP,2023-05-27,3,61.86,670.3
2023-05-27T00:30:00Z,APXMIDP,2023-05-27,4,66.72,742.1
2023-05-27T01:00:00Z,APXMIDP,2023-05-27,5,72.99,756.7
2023-05-27T01:30:00Z,APXMIDP,2023-05-27,6,73.57,598.95
2023-05-27T02:00:00Z,APXMIDP,2023-05-27,7,77.56,481.25
2023-05-27T02:30:00Z,APXMIDP,2023-05-27,8,66.26,443.35
2023-05-27T03:00:00Z,APXMIDP,2023-05-27,9,68.22,531.15
2023-05-27T03:30:00Z,APXMIDP,2023-05-27,10,62.09,488.45
2023-05-27T04:00:00Z,APXMIDP,2023-05-27,11,61.73,522.3
2023-05-27T04:30:00Z,APXMIDP,2023-05-27,12,57.11,606.15
2023-05-27T05:00:00Z,APXMIDP,2023-05-27,13,60.02,672.15
2023-05-27T05:30:00Z,APXMIDP,2023-05-27,14,62.12,723.75
2023-05-27T06:00:00Z,APXMIDP,2023-05-27,15,47.95,679.75
2023-05-27T06:30:00Z,APXMIDP,2023-05-27,16,58.78,811.65
2023-05-27T07:00:00Z,APXMIDP,2023-05-27,17,64.8,841.4
2023-05-27T07:30:00Z,APXMIDP,2023-05-27,18,69.96,1090.35
2023-05-27T08:00:00Z,APXMIDP,2023-05-27,19,59.96,1464.5
2023-05-27T08:30:00Z,APXMIDP,2023-05-27,20,57.87,1569.55
2023-05-27T09:00:00Z,APXMIDP,2023-05-27,21,53.6,1779.5
2023-05-27T09:30:00Z,APXMIDP,2023-05-27,22,44.06,1375.0
2023-05-27T10:00:00Z,APXMIDP,2023-05-27,23,-4.39,847.1
2023-05-27T10:30:00Z,APXMIDP,2023-05-27,24,-5.94,997.9
2023-05-27T11:00:00Z,APXMIDP,2023-05-27,25,-0.91,1220.7
2023-05-27T11:30:00Z,APXMIDP,2023-05-27,26,-9.58,1241.55
2023-05-27T12:00:00Z,APXMIDP,2023-05-27,27,-17.16,909.9
2023-05-27T12:30:00Z,APXMIDP,2023-05-27,28,-22.0,939.4
2023-05-27T13:00:00Z,APXMIDP,2023-05-27,29,-22.26,1032.4
2023-05-27T13:30:00Z,APXMIDP,2023-05-27,30,-21.74,1073.55
2023-05-27T14:00:00Z,APXMIDP,2023-05-27,31,-12.81,843.8
2023-05-27T14:30:00Z,APXMIDP,2023-05-27,32,-3.51,786.75
2023-05-27T15:00:00Z,APXMIDP,2023-05-27,33,27.59,894.15
2023-05-27T15:30:00Z,APXMIDP,2023-05-27,34,46.65,1075.65
2023-05-27T16:00:00Z,APXMIDP,2023-05-27,35,95.68,1487.25
2023-05-27T16:30:00Z,APXMIDP,2023-05-27,36,70.17,1301.75
2023-05-27T17:00:00Z,APXMIDP,2023-05-27,37,73.74,1551.7
2023-05-27T17:30:00Z,APXMIDP,2023-05-27,38,70.96,1480.55
2023-05-27T18:00:00Z,APXMIDP,2023-05-27,39,89.02,1311.15
2023-05-27T18:30:00Z,APXMIDP,2023-05-27,40,99.04,1380.55
2023-05-27T19:00:00Z,APXMIDP,2023-05-27,41,99.13,1279.75
2023-05-27T19:30:00Z,APXMIDP,2023-05-27,42,99.85,1324.05
2023-05-27T20:00:00Z,APXMIDP,2023-05-27,43,82.82,982.2
2023-05-27T20:30:00Z,APXMIDP,2023-05-27,44,84.49,852.25
2023-05-27T21:00:00Z,APXMIDP,2023-05-27,45,98.04,872.65
2023-05-27T21:30:00Z,APXMIDP,2023-05-27,46,83.85,1143.55
2023-05-27T22:00:00Z,APXMIDP,2023-05-27,47,67.69,686.95
2023-05-27T22:30:00Z,APXMIDP,2023-05-27,48,64.25,913.25
2023-05-27T23:00:00Z,APXMIDP,2023-05-28,1,69.99,598.45
2023-05-27T23:30:00Z,APXMIDP,2023-05-28,2,66.42,559.05
2023-05-28T00:00:00Z,APXMIDP,2023-05-28,3,63.98,662.75
2023-05-28T00:30:00Z,APXMIDP,2023-05-28,4,72.04,687.7
2023-05-28T01:00:00Z,APXMIDP,2023-05-28,5,72.87,725.35
2023-05-28T01:30:00Z,APXMIDP,2023-05-28,6,69.2,724.0
2023-05-28T02:00:00Z,APXMIDP,2023-05-28,7,62.08,361.35
2023-05-28T02:30:00Z,APXMIDP,2023-05-28,8,58.77,463.15
2023-05-28T03:00:00Z,APXMIDP,2023-05-28,9,56.73,387.1
2023-05-28T03:30:00Z,APXMIDP,2023-05-28,10,63.17,617.75
2023-05-28T04:00:00Z,APXMIDP,2023-05-28,11,62.01,980.55
2023-05-28T04:30:00Z,APXMIDP,2023-05-28,12,64.41,967.05
2023-05-28T05:00:00Z,APXMIDP,2023-05-28,13,52.44,868.9
2023-05-28T05:30:00Z,APXMIDP,2023-05-28,14,58.91,981.6
2023-05-28T06:00:00Z,APXMIDP,2023-05-28,15,62.69,997.2
2023-05-28T06:30:00Z,APXMIDP,2023-05-28,16,61.97,1229.65
2023-05-28T07:00:00Z,APXMIDP,2023-05-28,17,70.22,1068.35
2023-05-28T07:30:00Z,APXMIDP,2023-05-28,18,73.65,1080.25
2023-05-28T08:00:00Z,APXMIDP,2023-05-28,19,75.4,693.85
2023-05-28T08:30:00Z,APXMIDP,2023-05-28,20,63.85,851.7
2023-05-28T09:00:00Z,APXMIDP,2023-05-28,21,57.78,1125.45
2023-05-28T09:30:00Z,APXMIDP,2023-05-28,22,67.47,1319.8
2023-05-28T10:00:00Z,APXMIDP,2023-05-28,23,75.13,1366.05
2023-05-28T10:30:00Z,APXMIDP,2023-05-28,24,76.89,1600.7
2023-05-28T11:00:00Z,APXMIDP,2023-05-28,25,74.67,1128.65
2023-05-28T11:30:00Z,APXMIDP,2023-05-28,26,71.69,1471.4
2023-05-28T12:00:00Z,APXMIDP,2023-05-28,27,46.16,1174.75
2023-05-28T12:30:00Z,APXMIDP,2023-05-28,28,19.78,1228.5
2023-05-28T13:00:00Z,APXMIDP,2023-05-28,29,25.16,1338.75
2023-05-28T13:30:00Z,APXMIDP,2023-05-28,30,21.74,1411.6
2023-05-28T14:00:00Z,APXMIDP,2023-05-28,31,-7.84,1160.35
2023-05-28T14:30:00Z,APXMIDP,2023-05-28,32,-17.56,1152.5
2023-05-28T15:00:00Z,APXMIDP,2023-05-28,33,7.24,930.95
2023-05-28T15:30:00Z,APXMIDP,2023-05-28,34,49.79,1018.1
2023-05-28T16:00:00Z,APXMIDP,2023-05-28,35,62.49,1213.4
2023-05-28T16:30:00Z,APXMIDP,2023-05-28,36,57.62,1030.65
2023-05-28T17:00:00Z,APXMIDP,2023-05-28,37,47.8,1350.1
2023-05-28T17:30:00Z,APXMIDP,2023-05-28,38,49.66,1310.6
2023-05-28T18:00:00Z,APXMIDP,2023-05-28,39,48.33,1025.45
2023-05-28T18:30:00Z,APXMIDP,2023-05-28,40,41.82,943.3
2023-05-28T19:00:00Z,APXMIDP,2023-05-28,41,52.7,928.4
2023-05-28T19:30:00Z,APXMIDP,2023-05-28,42,55.27,977.75
2023-05-28T20:00:00Z,APXMIDP,2023-05-28,43,58.31,1377.6
2023-05-28T20:30:00Z,APXMIDP,2023-05-28,44,62.46,1312.15
2023-05-28T21:00:00Z,APXMIDP,2023-05-28,45,60.51,1190.6
2023-05-28T21:30:00Z,APXMIDP,2023-05-28,46,50.76,1215.45
2023-05-28T22:00:00Z,APXMIDP,2023-05-28,47,34.84,726.95
2023-05-28T22:30:00Z,APXMIDP,2023-05-28,48,27.65,705.35
2023-05-28T23:00:00Z,APXMIDP,2023-05-29,1,22.98,767.0
2023-05-28T23:30:00Z,APXMIDP,2023-05-29,2,22.01,526.7
2023-05-29T00:00:00Z,APXMIDP,2023-05-29,3,23.26,665.85
2023-05-29T00:30:00Z,APXMIDP,2023-05-29,4,22.32,716.1
2023-05-29T01:00:00Z,APXMIDP,2023-05-29,5,14.22,847.25
2023-05-29T01:30:00Z,APXMIDP,2023-05-29,6,14.03,755.6
2023-05-29T02:00:00Z,APXMIDP,2023-05-29,7,6.07,938.1
2023-05-29T02:30:00Z,APXMIDP,2023-05-29,8,5.9,851.55
2023-05-29T03:00:00Z,APXMIDP,2023-05-29,9,7.39,826.65
2023-05-29T03:30:00Z,APXMIDP,2023-05-29,10,3.6,830.5
2023-05-29T04:00:00Z,APXMIDP,2023-05-29,11,3.89,888.55
2023-05-29T04:30:00Z,APXMIDP,2023-05-29,12,9.93,852.9
2023-05-29T05:00:00Z,APXMIDP,2023-05-29,13,36.21,1651.65
2023-05-29T05:30:00Z,APXMIDP,2023-05-29,14,40.07,1113.4
2023-05-29T06:00:00Z,APXMIDP,2023-05-29,15,32.13,1012.85
2023-05-29T06:30:00Z,APXMIDP,2023-05-29,16,58.21,1353.2
2023-05-29T07:00:00Z,APXMIDP,2023-05-29,17,36.15,1242.75
2023-05-29T07:30:00Z,APXMIDP,2023-05-29,18,33.97,1078.75
2023-05-29T08:00:00Z,APXMIDP,2023-05-29,19,53.18,1513.8
2023-05-29T08:30:00Z,APXMIDP,2023-05-29,20,56.31,1894.4
2023-05-29T09:00:00Z,APXMIDP,2023-05-29,21,51.64,1642.25
2023-05-29T09:30:00Z,APXMIDP,2023-05-29,22,51.31,1541.15
2023-05-29T10:00:00Z,APXMIDP,2023-05-29,23,41.55,1209.0
2023-05-29T10:30:00Z,APXMIDP,2023-05-29,24,35.49,1369.6
2023-05-29T11:00:00Z,APXMIDP,2023-05-29,25,17.66,1259.7
2023-05-29T11:30:00Z,APXMIDP,2023-05-29,26,12.83,1247.7
2023-05-29T12:00:00Z,APXMIDP,2023-05-29,27,14.52,1526.75
2023-05-29T12:30:00Z,APXMIDP,2023-05-29,28,1.18,1292.45
2023-05-29T13:00:00Z,APXMIDP,2023-05-29,29,-19.59,1283.6
2023-05-29T13:30:00Z,APXMIDP,2023-05-29,30,-36.2,1265.4
2023-05-29T14:00:00Z,APXMIDP,2023-05-29,31,-27.68,1041.6
2023-05-29T14:30:00Z,APXMIDP,2023-05-29,32,24.69,1219.7
2023-05-29T15:00:00Z,APXMIDP,2023-05-29,33,31.31,1453.25
2023-05-29T15:30:00Z,APXMIDP,2023-05-29,34,57.23,1313.25
2023-05-29T16:00:00Z,APXMIDP,2023-05-29,35,72.51,1295.6
2023-05-29T16:30:00Z,APXMIDP,2023-05-29,36,82.88,1253.6
2023-05-29T17:00:00Z,APXMIDP,2023-05-29,37,66.89,1276.7
2023-05-29T17:30:00Z,APXMIDP,2023-05-29,38,73.39,1319.05
2023-05-29T18:00:00Z,APXMIDP,2023-05-29,39,78.34,1201.05
2023-05-29T18:30:00Z,APXMIDP,2023-05-29,40,82.34,1260.25
2023-05-29T19:00:00Z,APXMIDP,2023-05-29,41,81.55,1134.1
2023-05-29T19:30:00Z,APXMIDP,2023-05-29,42,81.83,1129.75
2023-05-29T20:00:00Z,APXMIDP,2023-05-29,43,82.02,1030.3
2023-05-29T20:30:00Z,APXMIDP,2023-05-29,44,76.14,939.4
2023-05-29T21:00:00Z,APXMIDP,2023-05-29,45,58.9,1098.75
2023-05-29T21:30:00Z,APXMIDP,2023-05-29,46,67.1,1399.85
2023-05-29T22:00:00Z,APXMIDP,2023-05-29,47,80.61,600.9
2023-05-29T22:30:00Z,APXMIDP,2023-05-29,48,46.3,614.3
2023-05-29T23:00:00Z,APXMIDP,2023-05-30,1,47.86,762.3
2023-05-29T23:30:00Z,APXMIDP,2023-05-30,2,39.24,825.75
2023-05-30T00:00:00Z,APXMIDP,2023-05-30,3,47.45,992.9
2023-05-30T00:30:00Z,APXMIDP,2023-05-30,4,51.3,1019.5
2023-05-30T01:00:00Z,APXMIDP,2023-05-30,5,44.24,901.7
2023-05-30T01:30:00Z,APXMIDP,2023-05-30,6,42.79,944.35
2023-05-30T02:00:00Z,APXMIDP,2023-05-30,7,39.39,643.3
2023-05-30T02:30:00Z,APXMIDP,2023-05-30,8,32.74,802.65
2023-05-30T03:00:00Z,APXMIDP,2023-05-30,9,60.85,1224.4
2023-05-30T03:30:00Z,APXMIDP,2023-05-30,10,63.65,1030.15
2023-05-30T04:00:00Z,APXMIDP,2023-05-30,11,72.54,1325.15
2023-05-30T04:30:00Z,APXMIDP,2023-05-30,12,53.57,1220.95
2023-05-30T05:00:00Z,APXMIDP,2023-05-30,13,53.69,1264.8
2023-05-30T05:30:00Z,APXMIDP,2023-05-30,14,67.04,1681.9
2023-05-30T06:00:00Z,APXMIDP,2023-05-30,15,83.67,1298.95
2023-05-30T06:30:00Z,APXMIDP,2023-05-30,16,96.03,1552.55
2023-05-30T07:00:00Z,APXMIDP,2023-05-30,17,82.1,779.95
2023-05-30T07:30:00Z,APXMIDP,2023-05-30,18,89.46,969.15
2023-05-30T08:00:00Z,APXMIDP,2023-05-30,19,94.92,1000.3
2023-05-30T08:30:00Z,APXMIDP,2023-05-30,20,90.21,1326.85
2023-05-30T09:00:00Z,APXMIDP,2023-05-30,21,85.89,1152.6
2023-05-30T09:30:00Z,APXMIDP,2023-05-30,22,89.84,1576.8
2023-05-30T10:00:00Z,APXMIDP,2023-05-30,23,85.89,1186.5
2023-05-30T10:30:00Z,APXMIDP,2023-05-30,24,81.88,1485.6
2023-05-30T11:00:00Z,APXMIDP,2023-05-30,25,82.92,1643.85
2023-05-30T11:30:00Z,APXMIDP,2023-05-30,26,73.09,1584.3
2023-05-30T12:00:00Z,APXMIDP,2023-05-30,27,68.43,1799.55
2023-05-30T12:30:00Z,APXMIDP,2023-05-30,28,69.83,1901.85
2023-05-30T13:00:00Z,APXMIDP,2023-05-30,29,69.79,1812.5
2023-05-30T13:30:00Z,APXMIDP,2023-05-30,30,67.52,1910.5
2023-05-30T14:00:00Z,APXMIDP,2023-05-30,31,83.37,1367.9
2023-05-30T14:30:00Z,APXMIDP,2023-05-30,32,82.91,1722.85
2023-05-30T15:00:00Z,APXMIDP,2023-05-30,33,89.53,1831.45
2023-05-30T15:30:00Z,APXMIDP,2023-05-30,34,81.16,2058.2
2023-05-30T16:00:00Z,APXMIDP,2023-05-30,35,88.7,1978.6
2023-05-30T16:30:00Z,APXMIDP,2023-05-30,36,94.03,1932.75
2023-05-30T17:00:00Z,APXMIDP,2023-05-30,37,99.23,1790.5
2023-05-30T17:30:00Z,APXMIDP,2023-05-30,38,100.15,1827.45
2023-05-30T18:00:00Z,APXMIDP,2023-05-30,39,103.22,1366.1
2023-05-30T18:30:00Z,APXMIDP,2023-05-30,40,103.67,1216.2
2023-05-30T19:00:00Z,APXMIDP,2023-05-30,41,96.73,1282.95
2023-05-30T19:30:00Z,APXMIDP,2023-05-30,42,94.16,1250.45
2023-05-30T20:00:00Z,APXMIDP,2023-05-30,43,95.89,1139.7
2023-05-30T20:30:00Z,APXMIDP,2023-05-30,44,80.13,1116.6
2023-05-30T21:00:00Z,APXMIDP,2023-05-30,45,81.54,1212.4
2023-05-30T21:30:00Z,APXMIDP,2023-05-30,46,73.03,1348.65
2023-05-30T22:00:00Z,APXMIDP,2023-05-30,47,100.04,771.85
2023-05-30T22:30:00Z,APXMIDP,2023-05-30,48,86.12,807.15
2023-05-30T23:00:00Z,APXMIDP,2023-05-31,1,66.16,1081.5
2023-05-30T23:30:00Z,APXMIDP,2023-05-31,2,56.34,807.35
2023-05-31T00:00:00Z,APXMIDP,2023-05-31,3,52.15,1004.95
2023-05-31T00:00:00Z,APXMIDP,2023-05-31,3,52.15,1004.95
2023-05-31T00:30:00Z,APXMIDP,2023-05-31,4,58.72,1235.95
2023-05-31T01:00:00Z,APXMIDP,2023-05-31,5,55.88,1095.9
2023-05-31T01:30:00Z,APXMIDP,2023-05-31,6,49.91,1224.65
2023-05-31T02:00:00Z,APXMIDP,2023-05-31,7,55.7,941.9
2023-05-31T02:30:00Z,APXMIDP,2023-05-31,8,59.48,1162.6
2023-05-31T03:00:00Z,APXMIDP,2023-05-31,9,80.03,929.1
2023-05-31T03:30:00Z,APXMIDP,2023-05-31,10,70.0,856.45
2023-05-31T04:00:00Z,APXMIDP,2023-05-31,11,65.71,835.2
2023-05-31T04:30:00Z,APXMIDP,2023-05-31,12,71.01,945.45
2023-05-31T05:00:00Z,APXMIDP,2023-05-31,13,68.88,861.4
2023-05-31T05:30:00Z,APXMIDP,2023-05-31,14,93.24,1035.75
2023-05-31T06:00:00Z,APXMIDP,2023-05-31,15,55.86,1036.5
2023-05-31T06:30:00Z,APXMIDP,2023-05-31,16,77.86,1563.35
2023-05-31T07:00:00Z,APXMIDP,2023-05-31,17,56.29,945.85
2023-05-31T07:30:00Z,APXMIDP,2023-05-31,18,70.95,1036.9
2023-05-31T08:00:00Z,APXMIDP,2023-05-31,19,64.24,1041.4
2023-05-31T08:30:00Z,APXMIDP,2023-05-31,20,60.2,1349.05
2023-05-31T09:00:00Z,APXMIDP,2023-05-31,21,64.86,1371.1
2023-05-31T09:30:00Z,APXMIDP,2023-05-31,22,75.65,1550.1
2023-05-31T10:00:00Z,APXMIDP,2023-05-31,23,82.73,1412.3
2023-05-31T10:30:00Z,APXMIDP,2023-05-31,24,82.05,1643.95
2023-05-31T11:00:00Z,APXMIDP,2023-05-31,25,81.14,1620.2
2023-05-31T11:30:00Z,APXMIDP,2023-05-31,26,71.09,1715.7
2023-05-31T12:00:00Z,APXMIDP,2023-05-31,27,75.55,1874.05
2023-05-31T12:30:00Z,APXMIDP,2023-05-31,28,67.78,1745.2
2023-05-31T13:00:00Z,APXMIDP,2023-05-31,29,66.29,1836.25
2023-05-31T13:30:00Z,APXMIDP,2023-05-31,30,65.83,2131.15
2023-05-31T14:00:00Z,APXMIDP,2023-05-31,31,69.18,1720.4
2023-05-31T14:30:00Z,APXMIDP,2023-05-31,32,66.59,2034.75
2023-05-31T15:00:00Z,APXMIDP,2023-05-31,33,66.57,1679.85
2023-05-31T15:30:00Z,APXMIDP,2023-05-31,34,64.13,1639.5
2023-05-31T16:00:00Z,APXMIDP,2023-05-31,35,74.49,1513.3
2023-05-31T16:30:00Z,APXMIDP,2023-05-31,36,79.13,1451.25
2023-05-31T17:00:00Z,APXMIDP,2023-05-31,37,86.57,1695.0
2023-05-31T17:30:00Z,APXMIDP,2023-05-31,38,89.18,1761.05
2023-05-31T18:00:00Z,APXMIDP,2023-05-31,39,92.13,1279.95
2023-05-31T18:30:00Z,APXMIDP,2023-05-31,40,92.75,1379.3
2023-05-31T19:00:00Z,APXMIDP,2023-05-31,41,94.46,1484.3
2023-05-31T19:30:00Z,APXMIDP,2023-05-31,42,90.66,1543.9
2023-05-31T20:00:00Z,APXMIDP,2023-05-31,43,88.37,1398.7
2023-05-31T20:30:00Z,APXMIDP,2023-05-31,44,86.16,1442.9
2023-05-31T21:00:00Z,APXMIDP,2023-05-31,45,89.27,1382.15
