SettlementDate,SettlementPeriod,Generation
2022-04-11,38,32450
2022-04-11,39,32910
2022-04-11,40,32790
2022-04-11,41,32570
2022-04-11,42,31722
2022-04-11,43,30772
2022-04-11,44,29215
2022-04-11,45,27244
2022-04-11,46,25645
2022-04-11,47,24037
2022-04-11,48,22629
2022-04-12,1,22050
2022-04-12,2,21618
2022-04-12,3,21788
2022-04-12,4,22271
2022-04-12,5,22391
2022-04-12,6,22036
2022-04-12,7,21880
2022-04-12,8,21785
2022-04-12,9,21474
2022-04-12,10,21680
2022-04-12,11,22211
2022-04-12,12,23214
2022-04-12,13,25138
2022-04-12,14,26853
2022-04-12,15,29010
2022-04-12,16,30458
2022-04-12,17,32450
2022-04-12,18,32888
2022-04-12,19,33350
2022-04-12,20,33165
2022-04-12,21,33154
2022-04-12,22,32844
2022-04-12,23,32905
2022-04-12,24,32645
2022-04-12,25,32696
2022-04-12,26,32578
2022-04-12,27,32074
2022-04-12,28,31586
2022-04-12,29,31552
2022-04-12,30,31644
2022-04-12,31,31790
2022-04-12,32,32313
2022-04-12,33,33122
2022-04-12,34,33988
2022-04-12,35,34592
2022-04-12,36,35184
2022-04-12,37,35306
2022-04-12,38,35166
2022-04-12,39,34942
2022-04-12,40,34446
2022-04-12,41,34106
2022-04-12,42,33387
2022-04-12,43,32208
2022-04-12,44,30715
2022-04-12,45,29087
2022-04-12,46,27352
2022-04-12,47,25713
2022-04-12,48,22862
2022-04-13,1,23499
2022-04-13,2,22790
2022-04-13,3,22621
2022-04-13,4,23031
2022-04-13,5,22857
2022-04-13,6,22532
2022-04-13,7,22158
2022-04-13,8,21861
2022-04-13,9,21933
2022-04-13,10,21808
2022-04-13,11,22437
2022-04-13,12,23415
2022-04-13,13,25170
2022-04-13,14,26756
2022-04-13,15,28722
2022-04-13,16,29773
2022-04-13,17,31011
2022-04-13,18,31552
2022-04-13,19,31785
2022-04-13,20,31574
2022-04-13,21,31235
2022-04-13,22,30960
2022-04-13,23,30503
2022-04-13,24,30309
2022-04-13,25,30514
2022-04-13,26,30318
2022-04-13,27,29762
2022-04-13,28,29303
2022-04-13,29,29321
2022-04-13,30,29130
2022-04-13,31,29518
2022-04-13,32,29938
2022-04-13,33,30276
2022-04-13,34,30989
2022-04-13,35,31848
2022-04-13,36,32406
2022-04-13,37,32887
2022-04-13,38,32912
2022-04-13,39,33339
2022-04-13,40,33488
2022-04-13,41,33759
2022-04-13,42,33359
2022-04-13,43,32375
2022-04-13,44,30508
2022-04-13,45,28856
2022-04-13,46,27334
2022-04-13,47,25455
2022-04-13,48,24400
2022-04-14,1,23561
2022-04-14,2,23175
2022-04-14,3,23109
2022-04-14,4,23465
2022-04-14,5,23169
2022-04-14,6,22908
2022-04-14,7,22611
2022-04-14,8,22421
2022-04-14,9,22424
2022-04-14,10,22369
2022-04-14,11,22965
2022-04-14,12,23976
2022-04-14,13,25656
2022-04-14,14,27296
2022-04-14,15,29385
2022-04-14,16,30472
2022-04-14,17,31915
2022-04-14,18,32095
2022-04-14,19,32353
2022-04-14,20,31783
2022-04-14,21,31111
2022-04-14,22,30605
2022-04-14,23,30017
2022-04-14,24,29526
2022-04-14,25,29529
2022-04-14,26,29499
2022-04-14,27,29244
2022-04-14,28,28952
2022-04-14,29,28854
2022-04-14,30,28715
2022-04-14,31,28656
2022-04-14,32,28961
2022-04-14,33,29582
2022-04-14,34,30406
2022-04-14,35,31272
2022-04-14,36,31603
2022-04-14,37,31770
2022-04-14,38,32152
2022-04-14,39,32191
2022-04-14,40,32204
2022-04-14,41,32139
2022-04-14,42,32060
2022-04-14,43,30841
2022-04-14,44,29571
2022-04-14,45,28146
2022-04-14,46,26894
2022-04-14,47,25219
2022-04-14,48,24312
2022-04-15,1,22969
2022-04-15,2,22416
2022-04-15,3,22234
2022-04-15,4,22428
2022-04-15,5,22015
2022-04-15,6,21594
2022-04-15,7,21198
2022-04-15,8,21087
2022-04-15,9,20965
2022-04-15,10,20921
2022-04-15,11,21107
2022-04-15,12,21480
2022-04-15,13,22587
2022-04-15,14,23291
2022-04-15,15,24380
2022-04-15,16,24835
2022-04-15,17,25550
2022-04-15,18,25465
2022-04-15,19,25458
2022-04-15,20,25122
2022-04-15,21,24813
2022-04-15,22,24148
2022-04-15,23,23471
2022-04-15,24,22992
2022-04-15,25,22867
2022-04-15,26,22729
2022-04-15,27,22420
2022-04-15,28,22322
2022-04-15,29,22325
2022-04-15,30,22208
2022-04-15,31,22480
2022-04-15,32,22540
2022-04-15,33,23549
2022-04-15,34,24891
2022-04-15,35,26267
2022-04-15,36,26981
2022-04-15,37,27806
2022-04-15,38,28425
2022-04-15,39,28826
2022-04-15,40,28852
2022-04-15,41,28860
2022-04-15,42,28878
2022-04-15,43,28047
2022-04-15,44,26820
2022-04-15,45,25656
2022-04-15,46,24311
2022-04-15,47,23131
2022-04-15,48,24071
2022-04-16,1,21060
2022-04-16,2,20655
2022-04-16,3,20575
2022-04-16,4,20852
2022-04-16,5,20626
2022-04-16,6,20207
2022-04-16,7,19934
2022-04-16,8,19718
2022-04-16,9,19438
2022-04-16,10,19333
2022-04-16,11,19522
2022-04-16,12,19866
2022-04-16,13,20629
2022-04-16,14,20951
2022-04-16,15,22210
2022-04-16,16,22657
2022-04-16,17,23523
2022-04-16,18,23650
2022-04-16,19,23584
2022-04-16,20,23319
2022-04-16,21,22740
2022-04-16,22,21984
2022-04-16,23,21160
2022-04-16,24,20621
2022-04-16,25,20150
2022-04-16,26,19585
2022-04-16,27,18809
2022-04-16,28,18516
2022-04-16,29,18435
2022-04-16,30,18590
2022-04-16,31,19051
2022-04-16,32,19603
2022-04-16,33,20401
2022-04-16,34,22113
2022-04-16,35,23259
2022-04-16,36,24901
2022-04-16,37,26000
2022-04-16,38,26789
2022-04-16,39,27309
2022-04-16,40,27311
2022-04-16,41,27575
2022-04-16,42,27601
2022-04-16,43,27077
2022-04-16,44,25836
2022-04-16,45,24691
2022-04-16,46,23506
2022-04-16,47,22304
2022-04-16,48,21793
2022-04-17,1,20749
2022-04-17,2,20108
2022-04-17,3,19897
2022-04-17,4,20158
2022-04-17,5,19631
2022-04-17,6,19359
2022-04-17,7,19009
2022-04-17,8,18689
2022-04-17,9,18622
2022-04-17,10,18525
2022-04-17,11,18649
2022-04-17,12,18644
2022-04-17,13,19054
2022-04-17,14,19224
2022-04-17,15,20011
2022-04-17,16,20437
2022-04-17,17,20993
2022-04-17,18,21026
2022-04-17,19,21346
2022-04-17,20,21156
2022-04-17,21,20725
2022-04-17,22,20473
2022-04-17,23,20140
2022-04-17,24,20005
2022-04-17,25,20036
2022-04-17,26,19825
2022-04-17,27,19322
2022-04-17,28,18927
2022-04-17,29,18839
2022-04-17,30,18590
2022-04-17,31,18970
2022-04-17,32,19774
2022-04-17,33,21132
2022-04-17,34,22474
2022-04-17,35,23714
2022-04-17,36,24432
2022-04-17,37,25098
2022-04-17,38,25591
2022-04-17,39,26188
2022-04-17,40,26336
2022-04-17,41,26497
2022-04-17,42,26570
2022-04-17,43,25826
2022-04-17,44,24696
2022-04-17,45,23864
2022-04-17,46,22812
2022-04-17,47,21604
2022-04-17,48,21311
2022-04-18,1,20130
2022-04-18,2,19721
2022-04-18,3,19692
2022-04-18,4,19919
2022-04-18,5,19750
2022-04-18,6,19371
2022-04-18,7,19189
2022-04-18,8,19156
2022-04-18,9,19080
2022-04-18,10,18861
2022-04-18,11,19216
2022-04-18,12,19339
2022-04-18,13,20304
2022-04-18,14,20744
2022-04-18,15,21554
2022-04-18,16,22139
2022-04-18,17,22899
2022-04-18,18,23203
2022-04-18,19,23408
2022-04-18,20,23515
2022-04-18,21,23469
2022-04-18,22,22863
2022-04-18,23,22590
2022-04-18,24,22314
2022-04-18,25,22414
2022-04-18,26,22230
2022-04-18,27,21949
2022-04-18,28,21649
2022-04-18,29,21573
2022-04-18,30,21541
2022-04-18,31,21911
2022-04-18,32,22474
2022-04-18,33,23620
2022-04-18,34,25068
2022-04-18,35,26435
2022-04-18,36,27306
2022-04-18,37,28179
2022-04-18,38,28827
2022-04-18,39,29151
2022-04-18,40,29252
2022-04-18,41,29516
2022-04-18,42,29395
2022-04-18,43,28868
2022-04-18,44,27210
2022-04-18,45,26027
2022-04-18,46,24832
2022-04-18,47,23222
2022-04-18,48,20882
2022-04-19,1,21419
2022-04-19,2,20948
2022-04-19,3,20908
2022-04-19,4,21119
2022-04-19,5,21039
2022-04-19,6,20604
2022-04-19,7,20573
2022-04-19,8,20412
2022-04-19,9,20451
2022-04-19,10,20591
2022-04-19,11,21292
2022-04-19,12,22268
2022-04-19,13,24227
2022-04-19,14,25730
2022-04-19,15,28177
2022-04-19,16,29212
2022-04-19,17,29966
2022-04-19,18,29671
2022-04-19,19,29591
2022-04-19,20,29305
2022-04-19,21,28831
2022-04-19,22,28338
2022-04-19,23,28130
2022-04-19,24,28363
2022-04-19,25,28413
2022-04-19,26,28203
2022-04-19,27,28259
2022-04-19,28,28302
2022-04-19,29,28262
2022-04-19,30,28238
2022-04-19,31,28360
2022-04-19,32,28992
2022-04-19,33,29770
2022-04-19,34,30748
2022-04-19,35,31371
2022-04-19,36,32081
2022-04-19,37,32597
2022-04-19,38,32561
2022-04-19,39,32434
2022-04-19,40,32233
2022-04-19,41,32041
2022-04-19,42,31659
2022-04-19,43,30698
2022-04-19,44,29455
2022-04-19,45,27815
2022-04-19,46,26475
2022-04-19,47,24752
2022-04-19,48,22174
2022-04-20,1,22691
2022-04-20,2,22247
2022-04-20,3,22007
2022-04-20,4,22202
2022-04-20,5,21925
2022-04-20,6,21616
2022-04-20,7,21403
2022-04-20,8,21255
2022-04-20,9,21198
2022-04-20,10,21128
2022-04-20,11,21880
2022-04-20,12,22551
2022-04-20,13,24566
2022-04-20,14,26309
2022-04-20,15,28513
2022-04-20,16,29424
2022-04-20,17,30630
2022-04-20,18,30098
2022-04-20,19,29679
2022-04-20,20,28776
2022-04-20,21,27380
2022-04-20,22,26427
2022-04-20,23,25815
2022-04-20,24,25276
2022-04-20,25,24985
2022-04-20,26,24686
2022-04-20,27,24125
2022-04-20,28,23915
2022-04-20,29,23993
2022-04-20,30,23982
2022-04-20,31,24236
2022-04-20,32,25053
2022-04-20,33,26153
2022-04-20,34,27646
2022-04-20,35,29171
2022-04-20,36,30062
2022-04-20,37,30523
2022-04-20,38,31115
2022-04-20,39,31817
2022-04-20,40,31853
2022-04-20,41,31518
2022-04-20,42,31362
2022-04-20,43,30212
2022-04-20,44,29174
2022-04-20,45,27589
2022-04-20,46,25941
2022-04-20,47,24219
2022-04-20,48,23590
2022-04-21,1,21962
2022-04-21,2,21614
2022-04-21,3,21459
2022-04-21,4,21679
2022-04-21,5,21508
2022-04-21,6,21077
2022-04-21,7,20849
2022-04-21,8,20880
2022-04-21,9,20769
2022-04-21,10,20856
2022-04-21,11,21487
2022-04-21,12,22130
2022-04-21,13,24137
2022-04-21,14,25444
2022-04-21,15,26972
2022-04-21,16,28107
2022-04-21,17,28951
2022-04-21,18,28368
2022-04-21,19,27839
2022-04-21,20,27033
2022-04-21,21,26270
2022-04-21,22,25566
2022-04-21,23,24940
2022-04-21,24,24262
2022-04-21,25,23953
2022-04-21,26,23485
2022-04-21,27,23018
2022-04-21,28,22885
2022-04-21,29,22773
2022-04-21,30,22768
2022-04-21,31,23155
2022-04-21,32,24051
2022-04-21,33,25018
2022-04-21,34,26190
2022-04-21,35,27324
2022-04-21,36,28387
2022-04-21,37,29203
2022-04-21,38,29754
2022-04-21,39,30406
2022-04-21,40,30382
2022-04-21,41,30569
2022-04-21,42,30576
2022-04-21,43,29506
2022-04-21,44,28475
2022-04-21,45,26698
2022-04-21,46,25432
2022-04-21,47,23683
2022-04-21,48,23039
2022-04-22,1,20948
2022-04-22,2,20462
2022-04-22,3,20561
2022-04-22,4,20627
2022-04-22,5,20336
2022-04-22,6,20014
2022-04-22,7,19654
2022-04-22,8,19570
2022-04-22,9,19580
2022-04-22,10,19642
2022-04-22,11,20153
2022-04-22,12,20931
2022-04-22,13,22893
2022-04-22,14,24713
2022-04-22,15,26901
2022-04-22,16,28330
2022-04-22,17,29303
2022-04-22,18,29033
2022-04-22,19,29150
2022-04-22,20,28576
2022-04-22,21,27846
2022-04-22,22,27264
2022-04-22,23,26824
2022-04-22,24,26615
2022-04-22,25,26371
2022-04-22,26,25955
2022-04-22,27,25479
2022-04-22,28,24531
2022-04-22,29,24040
2022-04-22,30,23705
2022-04-22,31,23691
2022-04-22,32,24291
2022-04-22,33,25088
2022-04-22,34,26107
2022-04-22,35,27063
2022-04-22,36,27523
2022-04-22,37,28009
2022-04-22,38,28302
2022-04-22,39,29142
2022-04-22,40,29147
2022-04-22,41,28929
2022-04-22,42,28419
2022-04-22,43,27603
2022-04-22,44,26694
2022-04-22,45,25753
2022-04-22,46,24427
2022-04-22,47,23076
2022-04-22,48,22160
2022-04-23,1,20822
2022-04-23,2,20384
2022-04-23,3,20134
2022-04-23,4,20185
2022-04-23,5,20003
2022-04-23,6,19628
2022-04-23,7,19218
2022-04-23,8,19070
2022-04-23,9,18792
2022-04-23,10,18678
2022-04-23,11,18791
2022-04-23,12,18899
2022-04-23,13,19931
2022-04-23,14,20512
2022-04-23,15,21733
2022-04-23,16,22684
2022-04-23,17,23605
2022-04-23,18,24034
2022-04-23,19,24641
2022-04-23,20,24438
2022-04-23,21,24038
2022-04-23,22,23661
2022-04-23,23,23134
2022-04-23,24,22742
2022-04-23,25,22233
2022-04-23,26,21631
2022-04-23,27,20873
2022-04-23,28,20129
2022-04-23,29,19617
2022-04-23,30,19612
2022-04-23,31,19777
2022-04-23,32,20195
2022-04-23,33,21033
2022-04-23,34,22149
2022-04-23,35,23680
2022-04-23,36,24830
2022-04-23,37,25730
2022-04-23,38,26429
2022-04-23,39,26596
2022-04-23,40,26687
2022-04-23,41,26796
2022-04-23,42,26658
2022-04-23,43,26304
2022-04-23,44,25526
2022-04-23,45,24179
2022-04-23,46,23372
2022-04-23,47,22401
2022-04-23,48,21594
2022-04-24,1,20480
2022-04-24,2,20013
2022-04-24,3,19659
2022-04-24,4,19751
2022-04-24,5,19404
2022-04-24,6,19135
2022-04-24,7,18684
2022-04-24,8,18649
2022-04-24,9,18212
2022-04-24,10,17989
2022-04-24,11,18109
2022-04-24,12,17947
2022-04-24,13,18404
2022-04-24,14,18912
2022-04-24,15,19588
2022-04-24,16,20065
2022-04-24,17,20553
2022-04-24,18,20517
2022-04-24,19,20727
2022-04-24,20,20385
2022-04-24,21,20109
2022-04-24,22,19587
2022-04-24,23,19280
2022-04-24,24,18866
2022-04-24,25,19588
2022-04-24,26,19712
2022-04-24,27,19960
2022-04-24,28,19953
2022-04-24,29,20307
2022-04-24,30,20473
2022-04-24,31,20936
2022-04-24,32,21735
2022-04-24,33,22994
2022-04-24,34,24089
2022-04-24,35,25276
2022-04-24,36,26497
2022-04-24,37,27362
2022-04-24,38,27972
2022-04-24,39,28290
2022-04-24,40,28368
2022-04-24,41,28718
2022-04-24,42,28712
2022-04-24,43,27887
2022-04-24,44,26678
2022-04-24,45,25410
2022-04-24,46,24170
2022-04-24,47,22668
2022-04-24,48,21388
2022-04-25,1,20912
2022-04-25,2,20519
2022-04-25,3,20493
2022-04-25,4,20766
2022-04-25,5,20846
2022-04-25,6,20663
2022-04-25,7,20461
2022-04-25,8,20284
2022-04-25,9,20252
2022-04-25,10,20319
2022-04-25,11,21088
2022-04-25,12,21893
2022-04-25,13,24101
2022-04-25,14,26228
2022-04-25,15,28598
2022-04-25,16,29693
2022-04-25,17,30492
2022-04-25,18,30352
2022-04-25,19,30713
2022-04-25,20,30541
2022-04-25,21,29981
2022-04-25,22,29690
2022-04-25,23,29577
2022-04-25,24,29439
2022-04-25,25,29529
2022-04-25,26,29195
2022-04-25,27,28684
2022-04-25,28,28988
2022-04-25,29,28666
2022-04-25,30,28527
2022-04-25,31,28500
2022-04-25,32,28789
2022-04-25,33,29813
2022-04-25,34,30802
2022-04-25,35,31589
2022-04-25,36,32589
2022-04-25,37,32846
2022-04-25,38,32947
2022-04-25,39,32542
2022-04-25,40,32371
2022-04-25,41,32238
2022-04-25,42,32254
2022-04-25,43,31464
2022-04-25,44,30059
2022-04-25,45,28898
2022-04-25,46,27432
2022-04-25,47,25394
2022-04-25,48,21581
2022-04-26,1,23411
2022-04-26,2,22828
2022-04-26,3,22570
2022-04-26,4,22489
2022-04-26,5,22262
2022-04-26,6,21945
2022-04-26,7,21757
2022-04-26,8,21645
2022-04-26,9,21565
2022-04-26,10,21782
2022-04-26,11,22535
2022-04-26,12,23131
2022-04-26,13,25183
2022-04-26,14,27235
2022-04-26,15,30000
2022-04-26,16,30629
2022-04-26,17,30931
2022-04-26,18,30251
2022-04-26,19,30282
2022-04-26,20,29615
2022-04-26,21,28320
2022-04-26,22,27746
2022-04-26,23,27349
2022-04-26,24,26974
2022-04-26,25,27085
2022-04-26,26,27108
2022-04-26,27,26791
2022-04-26,28,26743
2022-04-26,29,27170
2022-04-26,30,27218
2022-04-26,31,27624
2022-04-26,32,28527
2022-04-26,33,29530
2022-04-26,34,30752
2022-04-26,35,31809
2022-04-26,36,32237
2022-04-26,37,32309
2022-04-26,38,32809
2022-04-26,39,32775
2022-04-26,40,32763
2022-04-26,41,32389
2022-04-26,42,32097
2022-04-26,43,31602
2022-04-26,44,30101
2022-04-26,45,28423
2022-04-26,46,27004
2022-04-26,47,25138
2022-04-26,48,24194
2022-04-27,1,23089
2022-04-27,2,22639
2022-04-27,3,22299
2022-04-27,4,22429
2022-04-27,5,22418
2022-04-27,6,22113
2022-04-27,7,21951
2022-04-27,8,21858
2022-04-27,9,21797
2022-04-27,10,21949
2022-04-27,11,22591
2022-04-27,12,23291
2022-04-27,13,25677
2022-04-27,14,27495
2022-04-27,15,30293
2022-04-27,16,31350
2022-04-27,17,32197
2022-04-27,18,32060
2022-04-27,19,32300
2022-04-27,20,32128
2022-04-27,21,32521
2022-04-27,22,32257
2022-04-27,23,32297
2022-04-27,24,32148
2022-04-27,25,32519
2022-04-27,26,32324
2022-04-27,27,31839
2022-04-27,28,31440
2022-04-27,29,30647
2022-04-27,30,30290
2022-04-27,31,30327
2022-04-27,32,30813
2022-04-27,33,31565
2022-04-27,34,32240
2022-04-27,35,32982
2022-04-27,36,33605
2022-04-27,37,33750
2022-04-27,38,33875
2022-04-27,39,33883
2022-04-27,40,33609
2022-04-27,41,33344
2022-04-27,42,33097
2022-04-27,43,32707
2022-04-27,44,31230
2022-04-27,45,29636
2022-04-27,46,27842
2022-04-27,47,25974
2022-04-27,48,24034
2022-04-28,1,23876
2022-04-28,2,23304
2022-04-28,3,23077
2022-04-28,4,23345
2022-04-28,5,23239
2022-04-28,6,22883
2022-04-28,7,22795
2022-04-28,8,22660
2022-04-28,9,22680
2022-04-28,10,22688
2022-04-28,11,23358
2022-04-28,12,23972
2022-04-28,13,25975
2022-04-28,14,27845
2022-04-28,15,30909
2022-04-28,16,32221
2022-04-28,17,33308
2022-04-28,18,33163
2022-04-28,19,33096
2022-04-28,20,32866
2022-04-28,21,32739
2022-04-28,22,32469
2022-04-28,23,32124
2022-04-28,24,31918
2022-04-28,25,32350
2022-04-28,26,32160
2022-04-28,27,31421
2022-04-28,28,31079
2022-04-28,29,30781
2022-04-28,30,30718
2022-04-28,31,30463
2022-04-28,32,30874
2022-04-28,33,31642
2022-04-28,34,32497
2022-04-28,35,33288
2022-04-28,36,33642
2022-04-28,37,33872
2022-04-28,38,34002
2022-04-28,39,33759
2022-04-28,40,33527
2022-04-28,41,33339
2022-04-28,42,33099
2022-04-28,43,32219
2022-04-28,44,31095
2022-04-28,45,29225
2022-04-28,46,28293
2022-04-28,47,26284
2022-04-28,48,24718
2022-04-29,1,24039
2022-04-29,2,23484
2022-04-29,3,23350
2022-04-29,4,23550
2022-04-29,5,23393
2022-04-29,6,23131
2022-04-29,7,22890
2022-04-29,8,22718
2022-04-29,9,22766
2022-04-29,10,22620
2022-04-29,11,23259
2022-04-29,12,23896
2022-04-29,13,25911
2022-04-29,14,27618
2022-04-29,15,30405
2022-04-29,16,31092
2022-04-29,17,32067
2022-04-29,18,31817
2022-04-29,19,31852
2022-04-29,20,31259
2022-04-29,21,30772
2022-04-29,22,30581
2022-04-29,23,30351
2022-04-29,24,30129
2022-04-29,25,29997
2022-04-29,26,29524
2022-04-29,27,28427
2022-04-29,28,27984
2022-04-29,29,27363
2022-04-29,30,27092
2022-04-29,31,26974
2022-04-29,32,27327
2022-04-29,33,28200
2022-04-29,34,28874
2022-04-29,35,29459
2022-04-29,36,30213
2022-04-29,37,30317
2022-04-29,38,30856
2022-04-29,39,31258
2022-04-29,40,31191
2022-04-29,41,31208
2022-04-29,42,31347
2022-04-29,43,30843
2022-04-29,44,29955
2022-04-29,45,28613
2022-04-29,46,27255
2022-04-29,47,25385
2022-04-29,48,25125
2022-04-30,1,23577
2022-04-30,2,23131
2022-04-30,3,22832
2022-04-30,4,22807
2022-04-30,5,22554
2022-04-30,6,22215
2022-04-30,7,22144
2022-04-30,8,21805
2022-04-30,9,21654
2022-04-30,10,21483
2022-04-30,11,21552
2022-04-30,12,21717
2022-04-30,13,22602
2022-04-30,14,23244
2022-04-30,15,24123
2022-04-30,16,24431
2022-04-30,17,24967
2022-04-30,18,24937
2022-04-30,19,24763
2022-04-30,20,24201
2022-04-30,21,23626
2022-04-30,22,22884
2022-04-30,23,22024
2022-04-30,24,21722
2022-04-30,25,21435
2022-04-30,26,21112
2022-04-30,27,20771
2022-04-30,28,20617
2022-04-30,29,20662
2022-04-30,30,20724
2022-04-30,31,21175
2022-04-30,32,21762
2022-04-30,33,22757
2022-04-30,34,24313
2022-04-30,35,26106
2022-04-30,36,26934
2022-04-30,38,28281
2022-04-30,39,28494
2022-04-30,40,28482
2022-04-30,41,28696
2022-04-30,42,28629
2022-04-30,43,28212
2022-04-30,44,27397
2022-04-30,45,26275
2022-04-30,46,25133
2022-04-30,47,23627
2022-04-30,48,24354
2022-05-01,1,21862
2022-05-01,2,21257
2022-05-01,3,20936
2022-05-01,4,21014
2022-05-01,5,20894
2022-05-01,6,20532
2022-05-01,7,20221
2022-05-01,8,19941
2022-05-01,9,19762
2022-05-01,10,19513
2022-05-01,11,19589
2022-05-01,12,19436
2022-05-01,13,20030
2022-05-01,14,20619
2022-05-01,15,21556
2022-05-01,16,22419
2022-05-01,17,23627
2022-05-01,18,24436
2022-05-01,19,25338
2022-05-01,20,25691
2022-05-01,21,26482
2022-05-01,22,26532
2022-05-01,23,27034
2022-05-01,24,27276
2022-05-01,25,27552
2022-05-01,26,27653
2022-05-01,27,27512
2022-05-01,28,27015
2022-05-01,29,26776
2022-05-01,30,26892
2022-05-01,31,27080
2022-05-01,32,27371
2022-05-01,33,27837
2022-05-01,34,28405
2022-05-01,35,29243
2022-05-01,36,29661
2022-05-01,37,29484
2022-05-01,38,29564
2022-05-01,39,29304
2022-05-01,40,28890
2022-05-01,41,28981
2022-05-01,42,28647
2022-05-01,43,28154
2022-05-01,44,27406
2022-05-01,45,26237
2022-05-01,46,25044
2022-05-01,47,23874
2022-05-01,48,22697
2022-05-02,1,22034
2022-05-02,2,21432
2022-05-02,3,21098
2022-05-02,4,21327
2022-05-02,5,21114
2022-05-02,6,20857
2022-05-02,7,20466
2022-05-02,8,20263
2022-05-02,9,20337
2022-05-02,10,20190
2022-05-02,11,20547
2022-05-02,12,20683
2022-05-02,13,21815
2022-05-02,14,22486
2022-05-02,15,23439
2022-05-02,16,24047
2022-05-02,17,24860
2022-05-02,18,25245
2022-05-02,19,26433
2022-05-02,20,26796
2022-05-02,21,27476
2022-05-02,22,27455
2022-05-02,23,27212
2022-05-02,24,27041
2022-05-02,25,27362
2022-05-02,26,27372
2022-05-02,27,26622
2022-05-02,28,26540
2022-05-02,29,26401
2022-05-02,30,26473
2022-05-02,31,26490
2022-05-02,32,27005
2022-05-02,33,28284
2022-05-02,34,29329
2022-05-02,35,30656
2022-05-02,36,31133
2022-05-02,37,31250
2022-05-02,38,31202
2022-05-02,39,30925
2022-05-02,40,30545
2022-05-02,41,30186
2022-05-02,42,29799
2022-05-02,43,29031
2022-05-02,44,27692
2022-05-02,45,26361
2022-05-02,46,25195
2022-05-02,47,23535
2022-05-02,48,22990
2022-05-03,1,21756
2022-05-03,2,21445
2022-05-03,3,21299
2022-05-03,4,21524
2022-05-03,5,21379
2022-05-03,6,21012
2022-05-03,7,20798
2022-05-03,8,20803
2022-05-03,9,20868
2022-05-03,10,21049
2022-05-03,11,21508
2022-05-03,12,22214
2022-05-03,13,24593
2022-05-03,14,26353
2022-05-03,15,29332
2022-05-03,16,30835
2022-05-03,17,32309
2022-05-03,18,32609
2022-05-03,19,32928
2022-05-03,20,32820
2022-05-03,21,32611
2022-05-03,22,32269
2022-05-03,23,32115
2022-05-03,24,31777
2022-05-03,25,31949
2022-05-03,26,31476
2022-05-03,27,30976
2022-05-03,28,30732
2022-05-03,29,30393
2022-05-03,30,30297
2022-05-03,31,29842
2022-05-03,32,30259
2022-05-03,33,31408
2022-05-03,34,32427
2022-05-03,35,32821
2022-05-03,36,33188
2022-05-03,37,33377
2022-05-03,38,33501
2022-05-03,39,33090
2022-05-03,40,32743
2022-05-03,41,32289
2022-05-03,42,32007
2022-05-03,43,31493
2022-05-03,44,29889
2022-05-03,45,28196
2022-05-03,46,26618
2022-05-03,47,24976
2022-05-03,48,22499
2022-05-04,1,22841
2022-05-04,2,22379
2022-05-04,3,21806
2022-05-04,4,21993
2022-05-04,5,21963
2022-05-04,6,21575
2022-05-04,7,21483
2022-05-04,8,21285
2022-05-04,9,21222
2022-05-04,10,21331
2022-05-04,11,22004
2022-05-04,12,22665
2022-05-04,13,24876
2022-05-04,14,26735
2022-05-04,15,28960
2022-05-04,16,30579
2022-05-04,17,31672
2022-05-04,18,31701
2022-05-04,19,31366
2022-05-04,20,31050
2022-05-04,21,30606
2022-05-04,22,30194
2022-05-04,23,29802
2022-05-04,24,29678
2022-05-04,25,29811
2022-05-04,26,29719
2022-05-04,27,29162
2022-05-04,28,28843
2022-05-04,29,28730
2022-05-04,30,28940
2022-05-04,31,28409
2022-05-04,32,28917
2022-05-04,33,29482
2022-05-04,34,29937
2022-05-04,35,31070
2022-05-04,36,31264
2022-05-04,37,31564
2022-05-04,38,31688
2022-05-04,39,31692
2022-05-04,40,31486
2022-05-04,41,31023
